"code","row","Date","Group","Speaker","Process"
"TP",16644,518,"A","T","P"
"IE",16645,518,"A","A","P"
"IE",16646,518,"A","T","P"
"IE",16647,518,"A","A","P"
"IE",16648,518,"A","T","P"
"TP",16649,518,"A","L","P"
"TP",16650,518,"A","Y","P"
"TP",16651,518,"A","T","P"
"IE",16652,518,"A","L","P"
"IE",16653,518,"A","T","P"
"IE",16654,518,"A","L","P"
"TP",16656,518,"A","T","P"
"IE",16657,518,"A","L","P"
"IE",16658,518,"A","T","P"
"UC",16659,518,"A","Y","P"
"TP",16660,518,"A","A","P"
"TP",16661,518,"A","T","P"
"TP",16662,518,"A","A","P"
"IE",16663,518,"A","L","P"
"TP",16664,518,"A","A","P"
"IE",16665,518,"A","T","P"
"IE",16666,518,"A","L","P"
"IE",16667,518,"A","A","P"
"IE",16668,518,"A","L","P"
"TP",16669,518,"A","T","P"
"TP",16670,518,"A","A","P"
"TP",16671,518,"A","L","P"
"IE",16672,518,"A","A","P"
"GO",16673,518,"A","A","P"
"IE",16674,518,"A","T","P"
"TP",16675,518,"A","A","P"
"IE",16676,518,"A","T","P"
"TP",16677,518,"A","A","P"
"IE",16678,518,"A","T","P"
"IE",16679,518,"A","L","P"
"IE",16680,518,"A","T","P"
"IE",16681,518,"A","A","P"
"UC",16682,518,"A","Y","P"
"IE",16683,518,"A","T","P"
"IE",16684,518,"A","A","P"
"IE",16685,518,"A","T","P"
"IE",16686,518,"A","A","P"
"IE",16687,518,"A","","P"
"UC",16688,518,"A","L","P"
"IE",16689,518,"A","T","P"
"IE",16690,518,"A","L","P"
"IE",16692,518,"A","A","P"
"TP",16693,518,"A","L","P"
"IE",16694,518,"A","A","P"
"IE",16695,518,"A","L","P"
"TP",16696,518,"A","T","P"
"IE",16697,518,"A","A","P"
"TP",16698,518,"A","L","P"
"IE",16699,518,"A","T","P"
"IE",16700,518,"A","A","P"
"TP",16701,518,"A","T","P"
"KS",16702,518,"A","A","P"
"IE",16703,518,"A","T","P"
"IE",16704,518,"A","A","P"
"TP",16705,518,"A","T","P"
"IE",16706,518,"A","A","P"
"IE",16707,518,"A","T","P"
"IE",16708,518,"A","A","P"
"IE",16709,518,"A","T","P"
"IE",16710,518,"A","A","P"
"IE",16711,518,"A","T","P"
"IE",16712,518,"A","A","P"
"IE",16713,518,"A","T","P"
"TP",16714,518,"A","A","P"
"IE",16715,518,"A","T","P"
"TP",16716,518,"A","A","P"
"IE",16717,518,"A","T","P"
"IE",16718,518,"A","L","P"
"TP",16719,518,"A","A","P"
"TP",16720,518,"A","T","P"
"TP",16721,518,"A","A","P"
"IE",16721,518,"A","A","P"
"IE",16722,518,"A","T","P"
"IE",16723,518,"A","A","P"
"IE",16724,518,"A","T","P"
"IE",16725,518,"A","A","P"
"IE",16726,518,"A","T","P"
"IE",16727,518,"A","A","P"
"TP",16728,518,"A","T","P"
"IE",16730,518,"A","A","UC"
"TP",16730,518,"A","A","UC"
"OF",16731,518,"A","L","UC"
"OF",16732,518,"A","A","UC"
"OF",16733,518,"A","L","UC"
"OF",16734,518,"A","A","UC"
"OF",16735,518,"A","L","UC"
"OF",16736,518,"A","A","UC"
"OF",16737,518,"A","L","UC"
"OF",16738,518,"A","A","UC"
"OF",16739,518,"A","T","UC"
"OF",16740,518,"A","L","UC"
"OF",16741,518,"A","A","UC"
"OF",16742,518,"A","Y","UC"
"OF",16743,518,"A","A","UC"
"OF",16744,518,"A","L","UC"
"OF",16745,518,"A","L","UC"
"OF",16746,518,"A","A","UC"
"OF",16747,518,"A","L","UC"
"IE",16748,518,"A","","P"
"IE",16749,518,"A","","P"
"IE",16750,518,"A","","P"
"IE",16751,518,"A","","P"
"IE",16752,518,"A","","P"
"IE",16753,518,"A","","P"
"KS",16754,518,"A","","P"
"IE",16755,518,"A","","P"
"TP",16756,518,"A","","P"
"IE",16757,518,"A","","P"
"IE",16758,518,"A","T","P"
"TP",16759,518,"A","A","P"
"IE",16760,518,"A","T","P"
"IE",16761,518,"A","L","P"
"IE",16762,518,"A","T","P"
"TP",16763,518,"A","A","P"
"TP",16764,518,"A","T","P"
"IE",16765,518,"A","","P"
"IE",16766,518,"A","","P"
"TP",16767,518,"A","","P"
"TP",16768,518,"A","","P"
"IE",16769,518,"A","T","P"
"TP",16770,518,"A","A","P"
"IE",16771,518,"A","T","P"
"TP",16772,518,"A","A","P"
"IE",16772,518,"A","A","P"
"TP",16773,518,"A","T","P"
"TP",16774,518,"A","A","P"
"OF",16775,518,"A","T","P"
"TP",16776,518,"A","A","P"
"IE",16777,518,"A","T","P"
"TP",16778,518,"A","A","P"
"TP",16779,518,"A","Y","P"
"OF",16780,518,"A","","P"
"IE",16781,518,"A","T","P"
"UC",16782,518,"A","","P"
"OF",16783,518,"A","T","P"
"OF",16784,518,"A","L","P"
"OF",16785,518,"A","T","P"
"OF",16786,518,"A","L","P"
"IE",16788,518,"A","T","P"
"IE",16789,518,"A","A","P"
"IE",16790,518,"A","L","P"
"IE",16791,518,"A","T","P"
"IE",16792,518,"A","L","P"
"TP",16793,518,"A","T","P"
"TP",16794,518,"A","L","P"
"OF",16795,518,"A","","P"
"IE",16796,518,"A","T","P"
"IE",16797,518,"A","A","P"
"IE",16798,518,"A","T","P"
"IE",16799,518,"A","A","P"
"IE",16800,518,"A","T","P"
"IE",16801,518,"A","A","P"
"IE",16802,518,"A","T","P"
"IE",16804,518,"A","A","P"
"TP",16805,518,"A","T","P"
"TP",16806,518,"A","A","P"
"IE",16807,518,"A","A","P"
"IE",16808,518,"A","T","P"
"OF",16809,518,"A","","P"
"IE",16810,518,"A","T","P"
"IE",16811,518,"A","A","P"
"IE",16812,518,"A","T","P"
"TP",16813,518,"A","A","P"
"IE",16814,518,"A","T","P"
"IE",16815,518,"A","A","P"
"IE",16816,518,"A","T","P"
"IE",16817,518,"A","A","P"
"IE",16818,518,"A","T","P"
"IE",16819,518,"A","A","P"
"IE",16820,518,"A","T","P"
"IE",16821,518,"A","A","P"
"IE",16822,518,"A","T","P"
"TP",16823,518,"A","A","P"
"IE",16824,518,"A","T","P"
"IE",16825,518,"A","A","P"
"IE",16826,518,"A","T","P"
"IE",16827,518,"A","","P"
"TP",16828,518,"A","","P"
"TP",16829,518,"A","","P"
"IE",16830,518,"A","","P"
"OF",16831,518,"A","A","P"
"OF",16832,518,"A","L","P"
"TP",16833,518,"A","T","P"
"TP",16834,518,"A","A","P"
"TP",16835,518,"A","T","P"
"IE",16836,518,"A","A","P"
"OF",16837,518,"A","T","P"
"OF",16838,518,"A","","P"
"IE",16840,518,"A","A","P"
"IE",16841,518,"A","T","P"
"TP",16841,518,"A","T","P"
"IE",16842,518,"A","A","P"
"TP",16842,518,"A","A","P"
"IE",16843,518,"A","T","P"
"IE",16844,518,"A","A","P"
"IE",16845,518,"A","T","P"
"TP",16846,518,"A","A","P"
"IE",16847,518,"A","T","P"
"IE",16848,518,"A","A","P"
"TP",16849,518,"A","L","P"
"IE",16850,518,"A","T","P"
"OF",16851,518,"A","L","P"
"TP",16852,518,"A","A","P"
"IE",16853,518,"A","T","P"
"TP",16854,518,"A","A","P"
"IE",16855,518,"A","T","P"
"IE",16856,518,"A","A","P"
"IE",16857,518,"A","L","P"
"TP",16858,518,"A","A","P"
"IE",16859,518,"A","T","P"
"IE",16860,518,"A","A","P"
"TP",16861,518,"A","T","P"
"TP",16862,518,"A","A","P"
"TP",16863,518,"A","L","P"
"IE",16864,518,"A","T","P"
"IE",16865,518,"A","A","P"
"IE",16866,518,"A","T","P"
"TP",16867,518,"A","L","P"
"OF",16868,518,"A","T","P"
"OF",16869,518,"A","L","P"
"IE",16870,518,"A","T","P"
"IE",16871,518,"A","A","P"
"UC",16872,518,"A","T","P"
"TP",16873,518,"A","L","P"
"TP",16874,518,"A","T","P"
"TP",16875,518,"A","L","P"
"IE",16876,518,"A","A","P"
"TP",16876,518,"A","A","P"
"IE",16877,518,"A","T","P"
"IE",16878,518,"A","L","P"
"UC",16879,518,"A","A","P"
"IE",16880,518,"A","T","P"
"IE",16881,518,"A","A","P"
"TP",16882,518,"A","T","P"
"TP",16883,518,"A","A","P"
"IE",16884,518,"A","T","P"
"IE",16885,518,"A","A","P"
"IE",16886,518,"A","L","P"
"IE",16887,518,"A","T","P"
"IE",16888,518,"A","A","P"
"IE",16889,518,"A","T","P"
"IE",16890,518,"A","A","P"
"IE",16891,518,"A","T","P"
"TP",16892,518,"A","L","P"
"IE",16893,518,"A","Y","P"
"KS",16894,518,"A","A","P"
"IE",16895,518,"A","T","P"
"TP",16896,518,"A","Y","P"
"TP",16897,518,"A","A","P"
"IE",16898,518,"A","T","P"
"IE",16899,518,"A","A","P"
"TP",16900,518,"A","L","P"
"IE",16901,518,"A","T","P"
"IE",16902,518,"A","A","P"
"IE",16903,518,"A","L","P"
"IE",16904,518,"A","T","P"
"IE",16905,518,"A","A","P"
"TP",16906,518,"A","T","P"
"IE",16907,518,"A","A","P"
"TP",16908,518,"A","L","P"
"IE",16909,518,"A","T","P"
"TP",16910,518,"A","A","P"
"IE",16911,518,"A","T","P"
"IE",16912,518,"A","A","P"
"IE",16913,518,"A","T","P"
"IE",16914,518,"A","A","P"
"TP",16915,518,"A","L","P"
"TP",16916,518,"A","T","P"
"UC",16917,518,"A","L","P"
"OF",16918,518,"A","T","P"
"OF",16919,518,"A","L","P"
"OF",16920,518,"A","T","P"
"OF",16921,518,"A","A","P"
"OF",16922,518,"A","L","P"
"OF",16923,518,"A","T","P"
"IE",16924,518,"A","A","P"
"IE",16925,518,"A","T","P"
"UC",16925,518,"A","T","P"
"IE",16926,518,"A","L","P"
"IE",16927,518,"A","A","P"
"TP",16928,518,"A","L","P"
"IE",16929,518,"A","T","P"
"IE",16930,518,"A","A","P"
"OF",16931,518,"A","","P"
"IE",16932,518,"A","L","P"
"IE",16933,518,"A","A","P"
"UC",16934,518,"A","T","P"
"IE",16935,518,"A","L","P"
"IE",16936,518,"A","T","P"
"UC",16937,518,"A","A","P"
"IE",16938,518,"A","L","P"
"TP",16939,518,"A","A","P"
"TP",16941,518,"A","A","P"
"TP",16942,518,"A","T","P"
"IE",16943,518,"A","T","P"
"TP",16944,518,"A","T","P"
"IE",16945,518,"A","A","P"
"TP",16946,518,"A","T","P"
"IE",16947,518,"A","A","P"
"IE",16948,518,"A","T","P"
"GO",16949,518,"A","A","P"
"IE",16950,518,"A","T","P"
"TP",16951,518,"A","L","P"
"KS",16952,518,"A","A","P"
"IE",16953,518,"A","T","P"
"TP",16954,518,"A","L","P"
"IE",16955,518,"A","A","P"
"TP",16956,518,"A","L","P"
"IE",16957,518,"A","T","P"
"TP",16958,518,"A","L","P"
"GO",16959,518,"A","A","P"
"TP",16960,518,"A","T","P"
"GO",16962,518,"A","A","P"
"IE",16963,518,"A","T","P"
"IE",16965,518,"A","L","P"
"IE",16966,518,"A","A","P"
"UC",16967,518,"A","L","P"
"TP",16968,518,"A","A","P"
"UC",16969,518,"A","L","P"
"IE",16970,518,"A","T","P"
"GO",16971,518,"A","A","P"
"IE",16972,518,"A","L","P"
"TP",16973,518,"A","A","P"
"TP",16974,518,"A","T","P"
"OF",16975,518,"A","L","P"
"OF",16976,518,"A","T","P"
"UC",16977,518,"A","L","P"
"OF",16978,518,"A","","P"
"TP",16979,518,"A","T","P"
"UC",16981,518,"A","Y","P"
"OF",16982,518,"A","T","P"
"TP",16982,518,"A","T","P"
"GO",16983,518,"A","A","P"
"TP",16984,518,"A","L","P"
"IE",16985,518,"A","A","P"
"IE",16986,518,"A","T","P"
"IE",16987,518,"A","A","P"
"OF",16988,518,"A","L","P"
"TP",16989,518,"A","A","P"
"TP",16990,518,"A","T","P"
"TP",16991,518,"A","A","P"
"IE",16992,518,"A","T","P"
"TP",16993,518,"A","A","P"
"TP",16994,518,"A","T","P"
"TP",16995,518,"A","A","P"
"IE",16996,518,"A","L","P"
"IE",16997,518,"A","A","P"
"IE",16998,518,"A","L","P"
"TP",16999,518,"A","A","P"
"TP",17000,518,"A","T","P"
"TP",17001,518,"A","A","P"
"IE",17001,518,"A","A","P"
"UC",17002,518,"A","","P"
"UC",17003,518,"A","","P"
"UC",17004,518,"A","","P"
"TP",17005,518,"A","","P"
"IE",17006,518,"A","T","P"
"TP",17007,518,"A","A","P"
"OF",17008,518,"A","","P"
"EA",17009,518,"A","L","P"
"TP",17010,518,"A","T","P"
"TP",17011,518,"A","A","P"
"TP",17012,518,"A","L","P"
"TP",17013,518,"A","A","P"
"TP",17014,518,"A","L","P"
"IE",17015,518,"A","A","P"
"IE",17017,518,"A","A","P"
"IE",17018,518,"A","T","P"
"IE",17019,518,"A","A","P"
"TP",17020,518,"A","T","P"
"IE",17021,518,"A","A","P"
"IE",17022,518,"A","T","P"
"TP",17023,518,"A","A","P"
"IE",17024,518,"A","T","P"
"IE",17025,518,"A","A","P"
"IE",17026,518,"A","T","P"
"IE",17027,518,"A","A","P"
"UC",17028,518,"A","L","P"
"UC",17029,518,"A","T","P"
"IE",17030,518,"A","A","P"
"UC",17031,518,"A","L","P"
"TP",17032,518,"A","","P"
"TP",17033,518,"A","T","P"
"TP",17034,518,"A","A","P"
"UC",17035,518,"A","T","P"
"IE",17036,518,"A","A","P"
"TP",17037,518,"A","L","P"
"TP",17038,518,"A","T","P"
"TP",17039,518,"A","A","P"
"IE",17040,518,"A","T","P"
"IE",17041,518,"A","A","P"
"UC",17042,518,"A","L","P"
"TP",17043,518,"A","A","P"
"IE",17044,518,"A","L","P"
"TP",17045,518,"A","A","P"
"IE",17046,518,"A","T","P"
"IE",17047,518,"A","A","P"
"TP",17047,518,"A","A","P"
"TP",17050,518,"A","A","P"
"OF",17051,518,"A","L","P"
"UC",17052,518,"A","A","P"
"TP",17053,518,"A","T","P"
"TP",17054,518,"A","L","P"
"TP",17055,518,"A","","P"
"OF",17056,518,"A","L","P"
"OF",17057,518,"A","T","P"
"TP",17058,518,"A","A","P"
"TP",17060,518,"A","T","P"
"IE",17061,518,"A","A","P"
"OF",17062,518,"A","L","P"
"TP",17063,518,"A","A","P"
"TP",17064,518,"A","T","P"
"TP",17065,518,"A","A","P"
"IE",17066,518,"A","L","P"
"TP",17067,518,"A","A","P"
"IE",17068,518,"A","T","P"
"IE",17069,518,"A","A","P"
"IE",17070,518,"A","L","P"
"TP",17071,518,"A","A","P"
"IE",17072,518,"A","T","P"
"TP",17073,518,"A","A","P"
"IE",17074,518,"A","A","P"
"TP",17075,518,"A","T","P"
"IE",17075,518,"A","T","P"
"TP",17076,518,"A","A","P"
"IE",17077,518,"A","T","P"
"IE",17078,518,"A","A","P"
"GO",17079,518,"A","L","P"
"TP",17080,518,"A","A","P"
"TP",17082,518,"A","L","P"
"OF",17084,518,"A","A","P"
"OF",17085,518,"A","T","P"
"TP",17087,518,"A","L","P"
"TP",17088,518,"A","A","P"
"TP",17089,518,"A","T","P"
"TP",17090,518,"A","A","P"
"IE",17091,518,"A","T","P"
"IE",17092,518,"A","T","P"
"IE",17093,518,"A","L","P"
"TP",17094,518,"A","A","P"
"TP",17095,518,"A","L","P"
"IE",17096,518,"A","T","P"
"IE",17097,518,"A","A","P"
"IE",17098,518,"A","T","P"
"TP",17099,518,"A","L","P"
"IE",17100,518,"A","A","P"
"IE",17101,518,"A","L","P"
"IE",17102,518,"A","T","P"
"TP",17103,518,"A","L","P"
"IE",17104,518,"A","A","P"
"TP",17105,518,"A","L","P"
"TP",17106,518,"A","A","P"
"IE",17107,518,"A","L","P"
"TP",17108,518,"A","A","P"
"IE",17109,518,"A","L","P"
"IE",17110,518,"A","T","P"
"TP",17111,518,"A","L","P"
"TP",17113,518,"A","A","P"
"TP",17114,518,"A","T","P"
"IE",17115,518,"A","A","P"
"TP",17116,518,"A","T","P"
"IE",17117,518,"A","A","P"
"TP",17118,518,"A","T","P"
"TP",17119,518,"A","A","P"
"TP",17120,518,"A","T","P"
"IE",17121,518,"A","L","P"
"OF",17121,518,"A","L","P"
"IE",17122,518,"A","A","P"
"TP",17123,518,"A","L","P"
"TP",17124,518,"A","A","P"
"TP",17126,518,"A","A","P"
"TP",17127,518,"A","Y","P"
"TP",17128,518,"A","L","P"
"TP",17129,518,"A","A","P"
"TP",17131,518,"A","A","P"
"TP",17132,518,"A","T","P"
"TP",17133,518,"A","Y","P"
"TP",17134,518,"A","A","P"
"TP",17135,518,"A","L","P"
"IE",17136,518,"A","T","P"
"IE",17137,518,"A","A","P"
"TP",17138,518,"A","T","P"
"OF",17140,518,"A","T","UC"
"OF",17141,518,"A","L","UC"
"OF",17142,518,"A","T","UC"
"OF",17143,518,"A","L","UC"
"OF",17144,518,"A","A","UC"
"OF",17145,518,"A","T","UC"
"OF",17148,518,"A","T","UC"
"IE",17149,518,"A","A","P"
"IE",17150,518,"A","L","P"
"TP",17151,518,"A","","P"
"IE",17152,518,"A","L","P"
"OF",17152,518,"A","L","P"
"TP",17153,518,"A","A","P"
"OF",17154,518,"A","L","P"
"IE",17156,518,"A","L","P"
"TP",17157,518,"A","A","P"
"IE",17158,518,"A","T","P"
"TP",17159,518,"A","A","P"
"IE",17160,518,"A","L","P"
"IE",17161,518,"A","A","P"
"IE",17162,518,"A","L","P"
"IE",17163,518,"A","T","P"
"TP",17164,518,"A","L","P"
"TP",17165,518,"A","T","P"
"TP",17166,518,"A","L","P"
"TP",17167,518,"A","T","P"
"TP",17168,518,"A","A","P"
"TP",17170,518,"A","A","P"
"IE",17171,518,"A","L","P"
"TP",17171,518,"A","L","P"
"TP",17172,518,"A","T","P"
"TP",17173,518,"A","L","P"
"TP",17174,518,"A","T","P"
"TP",17175,518,"A","L","P"
"TP",17177,518,"A","","P"
"IE",17178,518,"A","Y","P"
"IE",17179,518,"A","A","P"
"IE",17180,518,"A","Y","P"
"IE",17181,518,"A","A","P"
"IE",17182,518,"A","T","P"
"IE",17183,518,"A","A","P"
"IE",17184,518,"A","L","P"
"IE",17185,518,"A","A","P"
"TP",17186,518,"A","","P"
"TP",17187,518,"A","T","P"
"GO",17188,518,"A","A","P"
"TP",17190,518,"A","T","P"
"TP",17191,518,"A","L","P"
"IE",17193,518,"A","T","P"
"IE",17194,518,"A","L","P"
"TP",17195,518,"A","T","P"
"IE",17196,518,"A","L","P"
"IE",17198,518,"A","A","P"
"TP",17199,518,"A","T","P"
"TP",17200,518,"A","A","P"
"OF",17201,518,"A","L","P"
"IE",17202,518,"A","","P"
"IE",17203,518,"A","Y","P"
"IE",17204,518,"A","L","P"
"TP",17205,518,"A","A","P"
"TP",17206,518,"A","L","P"
"TP",17207,518,"A","T","P"
"TP",17208,518,"A","A","P"
"IE",17209,518,"A","T","P"
"TP",17210,518,"A","L","P"
"IE",17211,518,"A","T","P"
"TP",17212,518,"A","L","P"
"IE",17213,518,"A","A","P"
"TP",17214,518,"A","T","P"
"TP",17215,518,"A","L","P"
"IE",17216,518,"A","A","P"
"IE",17217,518,"A","","P"
"IE",17218,518,"A","","P"
"IE",17219,518,"A","","P"
"TP",17220,518,"A","A","P"
"IE",17221,518,"A","T","P"
"TP",17222,518,"A","L","P"
"TP",17223,518,"A","A","P"
"TP",17224,518,"A","L","P"
"TP",17225,518,"A","A","P"
"TP",17226,518,"A","L","P"
"TP",17227,518,"A","A","P"
"TP",17228,518,"A","T","P"
"TP",17229,518,"A","L","P"
"TP",17230,518,"A","A","P"
"IE",17231,518,"A","T","P"
"IE",17232,518,"A","L","P"
"IE",17233,518,"A","T","P"
"TP",17234,518,"A","A","P"
"TP",17236,518,"A","L","P"
"TP",17237,518,"A","L","P"
"TP",17238,518,"A","T","P"
"IE",17239,518,"A","A","P"
"IE",17240,518,"A","T","P"
"IE",17241,518,"A","A","P"
"IE",17242,518,"A","L","P"
"IE",17243,518,"A","A","P"
"IE",17245,518,"A","A","P"
"TP",17246,518,"A","T","P"
"OF",17247,518,"A","L","P"
"IE",17249,518,"A","T","P"
"IE",17250,518,"A","A","P"
"IE",17251,518,"A","T","P"
"IE",17252,518,"A","L","P"
"TP",17253,518,"A","T","P"
"TP",17254,518,"A","A","P"
"TP",17255,518,"A","Y","P"
"IE",17257,518,"A","A","P"
"IE",17258,518,"A","T","P"
"IE",17259,518,"A","A","P"
"IE",17260,518,"A","L","P"
"TP",17260,518,"A","L","P"
"IE",17261,518,"A","T","P"
"TP",17262,518,"A","A","P"
"IE",17263,518,"A","L","P"
"IE",17264,518,"A","A","P"
"IE",17265,518,"A","L","P"
"IE",17266,518,"A","A","P"
"TP",17267,518,"A","T","P"
"IE",17268,518,"A","L","P"
"IE",17271,518,"A","A","P"
"IE",17272,518,"A","L","P"
"TP",17273,518,"A","T","P"
"TP",17274,518,"A","L","P"
"UC",17275,518,"A","","P"
"UC",17276,518,"A","","P"
"IE",17277,518,"A","T","P"
"IE",17278,518,"A","A","P"
"TP",17279,518,"A","","P"
"IE",17280,518,"A","","P"
"IE",17283,518,"A","L","P"
"IE",17284,518,"A","T","P"
"IE",17285,518,"A","L","P"
"TP",17286,518,"A","T","P"
"TP",17287,518,"A","A","P"
"IE",17287,518,"A","A","P"
"IE",17288,518,"A","L","P"
"IE",17289,518,"A","T","P"
"TP",17290,518,"A","L","P"
"TP",17291,518,"A","A","P"
"IE",17292,518,"A","L","P"
"TP",17293,518,"A","T","P"
"TP",17294,518,"A","L","P"
"GO",17294,518,"A","L","P"
"IE",17295,518,"A","A","P"
"TP",17296,518,"A","L","P"
"IE",17297,518,"A","A","P"
"TP",17298,518,"A","L","P"
"TP",17299,518,"A","A","P"
"IE",17300,518,"A","L","P"
"TP",17301,518,"A","T","P"
"TP",17302,518,"A","L","P"
"IE",17303,518,"A","A","P"
"TP",17304,518,"A","L","P"
"IE",17305,518,"A","T","P"
"TP",17306,518,"A","A","P"
"IE",17307,518,"A","T","P"
"IE",17308,518,"A","A","P"
"IE",17309,518,"A","T","P"
"IE",17310,518,"A","L","P"
"TP",17311,518,"A","T","P"
"IE",17312,518,"A","A","P"
"IE",17313,518,"A","T","P"
"UC",17315,518,"A","","P"
"IE",17318,518,"A","A","P"
"TP",17319,518,"A","Y","P"
"TP",17320,518,"A","A","P"
"IE",17321,518,"A","T","P"
"IE",17322,518,"A","L","P"
"IE",17323,518,"A","T","P"
"IE",17324,518,"A","L","P"
"TP",17325,518,"A","T","P"
"IE",17326,518,"A","Y","P"
"IE",17327,518,"A","A","P"
"TP",17328,518,"A","","P"
"IE",17329,518,"A","L","P"
"TP",17330,518,"A","T","P"
"IE",17331,518,"A","L","P"
"TP",17332,518,"A","T","P"
"TP",17333,518,"A","L","P"
"IE",17334,518,"A","T","P"
"TP",17335,518,"A","A","P"
"TP",17336,518,"A","T","P"
"OF",17337,518,"A","L","P"
"IE",17338,518,"A","T","P"
"IE",17339,518,"A","L","P"
"IE",17340,518,"A","T","P"
"TP",17341,518,"A","L","P"
"UC",17342,518,"A","A","P"
"IE",17343,518,"A","T","P"
"IE",17344,518,"A","A","P"
"IE",17345,518,"A","T","P"
"TP",17346,518,"A","L","P"
"TP",17349,518,"A","","P"
"UC",17350,518,"A","","P"
"TP",17351,518,"A","","P"
"IE",17352,518,"A","L","P"
"TP",17353,518,"A","T","P"
"IE",17354,518,"A","L","P"
"IE",17355,518,"A","A","P"
"IE",17356,518,"A","L","P"
"IE",17357,518,"A","A","P"
"TP",17359,518,"A","","P"
"IE",17360,518,"A","","P"
"TP",17361,518,"A","","P"
"IE",17362,518,"A","","P"
"TP",17363,518,"A","","P"
"IE",17364,518,"A","","P"
"TP",17365,518,"A","","P"
"IE",17367,518,"A","","P"
"IE",17368,518,"A","","P"
"TP",17369,518,"A","","P"
"IE",17370,518,"A","T","P"
"TP",17370,518,"A","T","P"
"TP",17371,518,"A","L","P"
"OF",17372,518,"A","T","P"
"TP",17373,518,"A","","P"
"IE",17375,518,"A","A","P"
"IE",17376,518,"A","L","P"
"IE",17377,518,"A","A","P"
"TP",17378,518,"A","Y","P"
"UC",17379,518,"A","A","P"
"IE",17380,518,"A","","P"
"IE",17381,518,"A","","P"
"IE",17382,518,"A","","P"
"IE",17383,518,"A","","P"
"IE",17384,518,"A","","P"
"IE",17385,518,"A","","P"
"IE",17386,518,"A","","P"
"IE",17387,518,"A","","P"
"TP",17388,518,"A","","P"
"IE",17389,518,"A","","P"
"IE",17390,518,"A","","P"
"IE",17392,518,"A","","P"
"TP",17393,518,"A","","P"
"TP",17394,518,"A","","P"
"IE",17395,518,"A","","P"
"TP",17396,518,"A","","P"
"TP",17397,518,"A","","P"
"GO",17398,518,"A","","P"
"EA",17399,518,"A","","P"
"GO",17400,518,"A","","P"
"TP",17401,518,"A","","P"
"GO",17402,518,"A","","P"
"EA",17403,518,"A","","P"
"IE",17405,518,"A","","P"
"UC",17407,518,"A","","P"
"UC",17408,518,"A","","P"
"IE",17409,522,"C","X","P"
"IE",17410,522,"C","R","P"
"OF",17411,522,"C","X","P"
"OF",17412,522,"C","R","P"
"IE",17413,522,"C","C","P"
"TP",17413,522,"C","C","P"
"TP",17414,522,"C","","P"
"TP",17415,522,"C","X","P"
"TP",17416,522,"C","","UC"
"IE",17417,522,"C","","UC"
"TP",17418,522,"C","","UC"
"IE",17423,522,"C","","UC"
"TP",17423,522,"C","","UC"
"TP",17425,522,"C","","UC"
"TP",17427,522,"C","","UC"
"TP",17428,522,"C","","UC"
"IE",17428,522,"C","","UC"
"IE",17429,522,"C","","UC"
"IE",17432,522,"C","","UC"
"TP",17433,522,"C","","UC"
"TP",17434,522,"C","","UC"
"IE",17437,522,"C","","UC"
"TP",17438,522,"C","","UC"
"OF",17439,522,"C","","UC"
"OF",17440,522,"C","","UC"
"IE",17442,522,"C","","UC"
"TP",17443,522,"C","","UC"
"TP",17445,522,"C","","UC"
"TP",17446,522,"C","","UC"
"IE",17447,522,"C","","UC"
"TP",17448,522,"C","","UC"
"IE",17450,522,"C","","UC"
"TP",17455,522,"C","","UC"
"OF",17456,522,"C","","UC"
"TP",17457,522,"C","","UC"
"TP",17458,522,"C","","UC"
"IE",17462,522,"C","","T"
"TP",17463,522,"C","","T"
"IE",17464,522,"C","","T"
"IE",17465,522,"C","","T"
"UC",17466,522,"C","","T"
"IE",17467,522,"C","","T"
"TP",17468,522,"C","","T"
"IE",17469,522,"C","","T"
"IE",17470,522,"C","","T"
"IE",17471,522,"C","","T"
"IE",17472,522,"C","","T"
"TP",17473,522,"C","","T"
"IE",17475,522,"C","","T"
"UC",17477,522,"C","","T"
"IE",17478,522,"C","","T"
"IE",17479,522,"C","","T"
"IE",17481,522,"C","","T"
"IE",17482,522,"C","","T"
"IE",17483,522,"C","","T"
"KS",17484,522,"C","","T"
"IE",17485,522,"C","","T"
"KS",17486,522,"C","","T"
"IE",17487,522,"C","","T"
"IE",17488,522,"C","","T"
"TP",17489,522,"C","","T"
"IE",17490,522,"C","","T"
"TP",17491,522,"C","","T"
"IE",17492,522,"C","","T"
"GO",17493,522,"C","","T"
"IE",17494,522,"C","","T"
"TP",17495,522,"C","","T"
"IE",17496,522,"C","","T"
"KS",17497,522,"C","","T"
"UC",17498,522,"C","","T"
"IE",17499,522,"C","","T"
"TP",17500,522,"C","","T"
"IE",17501,522,"C","","T"
"IE",17502,522,"C","","T"
"TP",17503,522,"C","","T"
"GO",17504,522,"C","","T"
"IE",17505,522,"C","","T"
"IE",17506,522,"C","","T"
"IE",17507,522,"C","","T"
"IE",17508,522,"C","","T"
"KS",17509,522,"C","","T"
"IE",17510,522,"C","","T"
"IE",17511,522,"C","","T"
"TP",17513,522,"C","","T"
"IE",17514,522,"C","","T"
"IE",17515,522,"C","","T"
"IE",17516,522,"C","","T"
"IE",17517,522,"C","","T"
"IE",17518,522,"C","","T"
"TP",17519,522,"C","","T"
"IE",17521,522,"C","","T"
"IE",17522,522,"C","","T"
"IE",17523,522,"C","","T"
